"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"5780",40,"admin.","single","high.school","no","yes","no","cellular","apr","mon",133,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5781",32,"technician","single","university.degree","no","no","no","cellular","jun","mon",1048,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.266","5076.2","yes"
"5782",23,"student","single","high.school","no","no","no","cellular","jul","tue",370,1,999,1,"failure","-2.9","92.469","-33.6","1.044","5076.2","yes"
"5783",26,"student","single","high.school","no","yes","no","cellular","apr","thu",116,4,999,0,"nonexistent","-1.8","93.075","-47.1","1.406","5099.1","yes"
"5784",78,"retired","married","basic.4y","no","yes","no","telephone","apr","tue",137,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5785",32,"admin.","single","university.degree","no","yes","no","cellular","mar","mon",285,8,999,0,"nonexistent","-1.8","92.843","-50","1.52","5099.1","yes"
"5786",27,"admin.","single","university.degree","no","no","no","telephone","oct","tue",540,1,999,0,"nonexistent","-0.1","93.798","-40.4","4.86","5195.8","yes"
"5787",22,"student","single","basic.6y","no","yes","no","cellular","aug","thu",293,2,4,2,"success","-2.9","92.201","-31.4","0.873","5076.2","yes"
"5788",33,"admin.","married","university.degree","no","yes","no","cellular","apr","wed",623,1,6,1,"success","-1.8","93.749","-34.6","0.654","5008.7","yes"
"5789",76,"retired","married","university.degree","no","yes","yes","cellular","dec","thu",330,2,4,2,"success","-3","92.713","-33","0.712","5023.5","yes"
"5790",30,"admin.","single","university.degree","no","no","no","telephone","may","wed",819,1,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","yes"
"5791",23,"management","single","university.degree","no","no","no","cellular","jul","thu",1584,2,999,0,"nonexistent","1.4","93.918","-42.7","4.958","5228.1","yes"
"5792",41,"technician","divorced","university.degree","no","no","no","cellular","mar","thu",187,1,6,1,"success","-1.8","93.369","-34.8","0.635","5008.7","yes"
"5793",42,"blue-collar","married","basic.9y","no","no","no","cellular","jul","tue",730,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5794",36,"technician","married","professional.course","no","no","no","cellular","aug","mon",663,3,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"5795",30,"student","single","high.school","no","no","no","telephone","may","fri",300,3,999,0,"nonexistent","-1.8","93.876","-40","0.682","5008.7","yes"
"5796",31,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",370,3,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5797",37,"admin.","single","high.school","no","no","no","telephone","oct","thu",301,1,3,1,"success","-1.1","94.601","-49.5","0.987","4963.6","yes"
"5798",54,"services","divorced","high.school","no","yes","no","cellular","oct","wed",487,3,999,2,"failure","-1.1","94.601","-49.5","1.016","4963.6","yes"
"5799",73,"retired","married","professional.course","no","yes","no","cellular","nov","fri",334,1,999,0,"nonexistent","-1.1","94.767","-50.8","1.028","4963.6","yes"
"5800",41,"blue-collar","married","basic.6y","no","yes","no","telephone","jun","tue",732,2,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","yes"
"5801",79,"retired","married","basic.9y","no","yes","no","cellular","apr","thu",510,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5802",34,"technician","married","university.degree","no","yes","no","cellular","nov","wed",686,1,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","yes"
"5803",55,"management","married","university.degree","no","yes","no","cellular","jun","tue",114,3,999,0,"nonexistent","-2.9","92.963","-40.8","1.252","5076.2","yes"
"5804",35,"blue-collar","married","high.school","no","no","no","telephone","jun","thu",992,2,999,0,"nonexistent","1.4","94.465","-41.8","4.958","5228.1","yes"
"5805",20,"student","single","high.school","no","yes","no","cellular","jun","fri",201,2,999,0,"nonexistent","-2.9","92.963","-40.8","1.268","5076.2","yes"
"5806",30,"blue-collar","married","basic.9y","no","no","no","cellular","jul","wed",988,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","yes"
"5807",41,"entrepreneur","single","high.school","no","yes","no","cellular","jul","thu",1204,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5808",33,"admin.","single","university.degree","no","yes","no","telephone","oct","thu",166,3,6,2,"success","-3.4","92.431","-26.9","0.74","5017.5","yes"
"5809",29,"technician","married","professional.course","no","no","no","cellular","mar","thu",186,1,999,0,"nonexistent","-1.8","92.843","-50","1.65","5099.1","yes"
"5810",30,"admin.","married","university.degree","no","yes","yes","cellular","may","mon",742,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.354","5099.1","yes"
"5811",51,"technician","single","university.degree","no","yes","no","cellular","jun","fri",509,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.268","5076.2","yes"
"5812",59,"retired","married","professional.course","no","no","no","telephone","dec","tue",476,1,999,1,"failure","-3","92.713","-33","0.715","5023.5","yes"
"5813",40,"admin.","married","high.school","no","no","no","cellular","oct","wed",524,3,999,1,"failure","-3.4","92.431","-26.9","0.724","5017.5","yes"
"5814",29,"blue-collar","divorced","basic.4y","no","no","no","cellular","may","fri",667,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","yes"
"5815",39,"technician","married","university.degree","no","no","yes","cellular","jun","tue",434,2,999,1,"failure","-1.7","94.055","-39.8","0.702","4991.6","yes"
"5816",32,"student","married","high.school","no","yes","no","cellular","apr","thu",753,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5817",31,"blue-collar","married","professional.course","no","no","no","cellular","aug","thu",414,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.873","5076.2","yes"
"5818",21,"student","single","high.school","no","no","no","cellular","oct","mon",328,1,999,0,"nonexistent","-3.4","92.431","-26.9","0.739","5017.5","yes"
"5819",29,"admin.","single","high.school","no","yes","no","cellular","may","thu",566,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"5820",27,"services","single","high.school","no","no","yes","cellular","jul","fri",616,5,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5821",73,"retired","divorced","high.school","no","yes","no","cellular","dec","tue",284,1,999,0,"nonexistent","-3","92.713","-33","0.707","5023.5","yes"
"5822",30,"admin.","single","high.school","no","no","yes","telephone","may","thu",892,4,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","yes"
"5823",28,"admin.","single","high.school","no","no","no","telephone","mar","fri",234,2,999,0,"nonexistent","-1.8","92.843","-50","1.531","5099.1","yes"
"5824",38,"technician","married","professional.course","no","no","yes","cellular","mar","thu",137,1,999,0,"nonexistent","-1.8","92.843","-50","1.757","5099.1","yes"
"5825",34,"admin.","married","high.school","no","no","no","cellular","jul","wed",359,5,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5826",33,"technician","single","high.school","no","no","no","cellular","apr","fri",1017,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5827",57,"admin.","married","basic.9y","no","no","no","cellular","may","thu",563,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"5828",39,"management","married","university.degree","no","no","no","telephone","jun","mon",721,3,999,0,"nonexistent","1.4","94.465","-41.8","4.96","5228.1","yes"
"5829",34,"technician","single","professional.course","no","yes","no","cellular","may","mon",601,2,999,1,"failure","-1.8","92.893","-46.2","1.264","5099.1","yes"
"5830",34,"technician","divorced","university.degree","no","no","no","cellular","nov","fri",316,3,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5831",25,"admin.","single","high.school","no","no","no","cellular","jul","thu",449,2,999,0,"nonexistent","-1.7","94.215","-40.3","0.81","4991.6","yes"
"5832",38,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",788,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","yes"
"5833",30,"student","single","professional.course","no","yes","no","cellular","sep","tue",282,2,6,1,"success","-1.1","94.199","-37.5","0.88","4963.6","yes"
"5834",37,"blue-collar","married","basic.9y","no","no","no","cellular","aug","mon",213,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.884","5076.2","yes"
"5835",35,"unemployed","single","university.degree","no","no","no","cellular","aug","mon",386,2,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"5836",53,"self-employed","married","university.degree","no","yes","no","cellular","nov","fri",528,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5837",27,"technician","single","university.degree","no","no","yes","cellular","nov","wed",342,1,999,0,"nonexistent","-3.4","92.649","-30.1","0.716","5017.5","yes"
"5838",32,"blue-collar","married","high.school","no","yes","no","telephone","nov","mon",943,1,999,0,"nonexistent","-0.1","93.2","-42","4.191","5195.8","yes"
"5839",33,"blue-collar","single","high.school","no","yes","no","cellular","mar","wed",203,4,999,1,"failure","-1.8","92.843","-50","1.602","5099.1","yes"
"5840",27,"admin.","single","university.degree","no","yes","no","cellular","mar","wed",210,1,6,2,"success","-1.8","93.369","-34.8","0.634","5008.7","yes"
"5841",49,"management","married","university.degree","no","yes","no","cellular","jun","mon",339,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.266","5076.2","yes"
"5842",39,"management","divorced","university.degree","no","no","no","cellular","aug","wed",649,1,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","yes"
"5843",30,"admin.","married","university.degree","no","yes","yes","cellular","may","fri",449,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.259","5099.1","yes"
"5844",57,"management","divorced","professional.course","no","yes","no","cellular","nov","fri",849,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5845",35,"technician","divorced","professional.course","no","no","no","cellular","may","fri",692,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","yes"
"5846",40,"admin.","married","university.degree","no","no","no","cellular","apr","thu",815,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5847",57,"unemployed","married","basic.4y","no","yes","no","cellular","jun","mon",284,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.26","5076.2","yes"
"5848",43,"blue-collar","single","basic.6y","no","yes","yes","cellular","jul","wed",1806,4,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","yes"
"5849",41,"entrepreneur","married","basic.4y","no","no","yes","cellular","may","wed",767,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.334","5099.1","yes"
"5850",36,"self-employed","married","university.degree","no","no","yes","cellular","jun","mon",284,1,999,1,"failure","-2.9","92.963","-40.8","1.266","5076.2","yes"
"5851",33,"admin.","single","university.degree","no","yes","no","cellular","jun","tue",251,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.262","5076.2","yes"
"5852",61,"retired","married","basic.4y","no","yes","no","cellular","apr","wed",245,4,999,1,"failure","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5853",76,"retired","married","basic.4y","no","yes","no","cellular","may","fri",1205,2,6,2,"success","-1.8","93.876","-40","0.684","5008.7","yes"
"5854",53,"housemaid","married","university.degree","no","yes","no","cellular","apr","thu",494,1,6,1,"success","-1.8","93.749","-34.6","0.644","5008.7","yes"
"5855",56,"admin.","married","basic.9y","no","yes","no","cellular","apr","thu",299,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.41","5099.1","yes"
"5856",29,"admin.","single","high.school","no","no","no","cellular","jul","tue",574,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5857",33,"blue-collar","single","high.school","no","no","no","cellular","may","mon",2301,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","yes"
"5858",31,"services","married","high.school","no","yes","no","cellular","may","wed",611,1,999,1,"failure","-1.8","92.893","-46.2","1.334","5099.1","yes"
"5859",37,"blue-collar","married","basic.6y","no","no","no","cellular","may","tue",1085,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","yes"
"5860",30,"admin.","single","university.degree","no","no","no","cellular","apr","thu",368,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5861",43,"technician","single","high.school","no","yes","yes","cellular","may","wed",610,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","yes"
"5862",63,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",396,2,999,0,"nonexistent","-1.7","94.215","-40.3","0.885","4991.6","yes"
"5863",37,"admin.","married","high.school","no","no","no","cellular","jun","wed",671,3,999,0,"nonexistent","-1.7","94.055","-39.8","0.739","4991.6","yes"
"5864",29,"technician","single","professional.course","no","yes","no","cellular","nov","fri",1555,2,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5865",34,"admin.","divorced","university.degree","no","no","no","telephone","jul","thu",676,1,999,0,"nonexistent","1.4","93.918","-42.7","4.966","5228.1","yes"
"5866",28,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",933,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"5867",22,"student","single","basic.9y","no","no","no","cellular","oct","fri",221,2,6,1,"success","-3.4","92.431","-26.9","0.73","5017.5","yes"
"5868",46,"admin.","single","university.degree","no","yes","no","cellular","jul","thu",309,1,999,0,"nonexistent","-2.9","92.469","-33.6","1.072","5076.2","yes"
"5869",31,"admin.","married","university.degree","no","no","no","cellular","aug","fri",880,3,999,0,"nonexistent","-2.9","92.201","-31.4","0.869","5076.2","yes"
"5870",45,"self-employed","divorced","university.degree","no","no","yes","cellular","jul","mon",890,4,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5871",30,"self-employed","single","university.degree","no","yes","no","cellular","apr","thu",214,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.435","5099.1","yes"
"5872",24,"blue-collar","single","high.school","no","yes","no","cellular","may","fri",858,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","yes"
"5873",22,"student","single","high.school","no","no","yes","cellular","jun","mon",563,1,12,2,"failure","-1.7","94.055","-39.8","0.72","4991.6","yes"
"5874",26,"student","single","professional.course","no","yes","no","cellular","aug","tue",176,2,999,1,"failure","-2.9","92.201","-31.4","0.883","5076.2","yes"
"5875",69,"retired","married","high.school","no","no","no","cellular","may","wed",289,1,10,1,"success","-1.8","93.876","-40","0.697","5008.7","yes"
"5876",24,"student","single","high.school","no","no","no","cellular","aug","thu",355,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.883","5076.2","yes"
"5877",26,"technician","single","university.degree","no","no","no","cellular","sep","fri",374,1,999,0,"nonexistent","-1.1","94.199","-37.5","0.879","4963.6","yes"
"5878",26,"unemployed","single","university.degree","no","yes","no","telephone","apr","tue",300,3,999,0,"nonexistent","-1.8","93.075","-47.1","1.423","5099.1","yes"
"5879",60,"retired","married","university.degree","no","no","no","cellular","sep","thu",529,2,6,1,"success","-1.1","94.199","-37.5","0.884","4963.6","yes"
"5880",75,"retired","married","basic.4y","no","no","no","cellular","aug","wed",248,2,6,3,"success","-1.7","94.027","-38.3","0.903","4991.6","yes"
"5881",32,"unemployed","single","professional.course","no","yes","yes","cellular","jun","wed",310,1,999,0,"nonexistent","-1.7","94.055","-39.8","0.704","4991.6","yes"
"5882",34,"technician","married","professional.course","no","yes","yes","telephone","sep","tue",376,2,999,0,"nonexistent","-3.4","92.379","-29.8","0.788","5017.5","yes"
"5883",45,"admin.","married","university.degree","no","no","no","cellular","aug","thu",323,1,999,0,"nonexistent","-1.7","94.027","-38.3","0.904","4991.6","yes"
"5884",32,"admin.","single","university.degree","no","yes","no","telephone","oct","thu",220,3,999,0,"nonexistent","-3.4","92.431","-26.9","0.722","5017.5","yes"
"5885",34,"technician","married","university.degree","no","no","no","cellular","apr","fri",772,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5886",41,"entrepreneur","married","university.degree","no","yes","no","cellular","aug","thu",324,1,999,0,"nonexistent","-1.7","94.027","-38.3","0.904","4991.6","yes"
"5887",46,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",792,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","yes"
"5888",40,"blue-collar","married","basic.9y","no","no","yes","telephone","jun","tue",2456,2,999,0,"nonexistent","1.4","94.465","-41.8","4.864","5228.1","yes"
"5889",31,"admin.","single","high.school","no","yes","no","cellular","jul","wed",926,1,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","yes"
"5890",89,"retired","divorced","basic.4y","no","yes","no","cellular","sep","tue",314,1,999,0,"nonexistent","-1.1","94.199","-37.5","0.881","4963.6","yes"
"5891",55,"housemaid","married","basic.4y","no","yes","no","cellular","apr","mon",1435,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.466","5099.1","yes"
"5892",37,"technician","married","university.degree","no","yes","no","cellular","may","mon",288,1,3,1,"success","-1.8","92.893","-46.2","1.264","5099.1","yes"
"5893",29,"services","single","university.degree","no","no","no","cellular","aug","mon",265,1,6,1,"success","-1.7","94.027","-38.3","0.904","4991.6","yes"
"5894",30,"student","single","high.school","no","no","no","cellular","aug","tue",592,3,999,1,"failure","-1.7","94.027","-38.3","0.899","4991.6","yes"
"5895",31,"admin.","single","university.degree","no","yes","no","cellular","jul","wed",1327,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","yes"
"5896",29,"technician","married","university.degree","no","yes","no","cellular","apr","mon",192,1,999,1,"failure","-1.8","93.749","-34.6","0.645","5008.7","yes"
"5897",48,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",309,1,10,1,"success","-1.8","92.893","-46.2","1.291","5099.1","yes"
"5898",50,"blue-collar","married","basic.4y","no","no","no","cellular","may","mon",474,1,9,1,"success","-1.8","92.893","-46.2","1.299","5099.1","yes"
"5899",36,"services","divorced","high.school","no","no","no","cellular","jul","wed",532,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","yes"
"5900",37,"technician","married","professional.course","no","yes","no","telephone","apr","mon",481,1,999,0,"nonexistent","-1.8","93.749","-34.6","0.642","5008.7","yes"
"5901",58,"management","married","university.degree","no","yes","no","cellular","may","tue",640,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"5902",29,"admin.","single","high.school","no","no","no","cellular","jul","tue",195,2,3,3,"success","-1.7","94.215","-40.3","0.835","4991.6","yes"
"5903",31,"technician","married","professional.course","no","yes","no","cellular","jun","tue",243,5,9,2,"success","-1.7","94.055","-39.8","0.723","4991.6","yes"
"5904",33,"services","married","professional.course","no","yes","yes","cellular","jul","thu",630,4,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","yes"
"5905",32,"services","married","basic.9y","no","no","no","telephone","may","thu",746,1,999,0,"nonexistent","1.1","93.994","-36.4","4.86","5191","yes"
"5906",26,"services","single","high.school","no","yes","no","cellular","may","mon",244,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.354","5099.1","yes"
"5907",22,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","mon",848,1,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","yes"
"5908",47,"admin.","divorced","high.school","no","no","no","cellular","jul","mon",532,1,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","yes"
"5909",31,"technician","single","high.school","no","no","no","cellular","aug","wed",1033,3,999,0,"nonexistent","1.4","93.444","-36.1","4.964","5228.1","yes"
"5910",40,"self-employed","married","university.degree","no","no","yes","cellular","dec","mon",893,1,999,0,"nonexistent","-3","92.713","-33","0.706","5023.5","yes"
"5911",33,"services","married","high.school","no","no","yes","cellular","may","mon",600,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.244","5099.1","yes"
"5912",42,"retired","divorced","illiterate","no","no","no","telephone","aug","wed",128,3,999,0,"nonexistent","-2.9","92.201","-31.4","0.834","5076.2","yes"
"5913",38,"technician","married","university.degree","no","yes","no","cellular","aug","mon",1374,6,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"5914",36,"technician","single","professional.course","no","no","no","cellular","jun","fri",146,2,999,0,"nonexistent","-2.9","92.963","-40.8","1.268","5076.2","yes"
"5915",24,"services","single","high.school","no","no","no","cellular","apr","tue",450,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.423","5099.1","yes"
"5916",28,"management","married","university.degree","no","yes","no","telephone","jun","wed",695,1,999,0,"nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes"
"5917",29,"admin.","single","high.school","no","no","no","cellular","jul","tue",319,1,999,0,"nonexistent","-1.7","94.215","-40.3","0.797","4991.6","yes"
"5918",56,"technician","divorced","professional.course","no","no","no","cellular","oct","mon",464,1,3,2,"success","-1.1","94.601","-49.5","1","4963.6","yes"
"5919",23,"management","single","university.degree","no","no","no","cellular","jul","thu",795,1,999,0,"nonexistent","1.4","93.918","-42.7","4.958","5228.1","yes"
"5920",38,"technician","divorced","high.school","no","no","no","telephone","apr","fri",320,3,6,1,"success","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5921",30,"management","married","university.degree","no","yes","no","cellular","oct","tue",1226,2,999,0,"nonexistent","-3.4","92.431","-26.9","0.742","5017.5","yes"
"5922",54,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",91,2,3,1,"success","-2.9","92.201","-31.4","0.849","5076.2","yes"
"5923",31,"technician","single","high.school","no","yes","yes","cellular","aug","tue",559,2,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","yes"
"5924",31,"services","married","basic.9y","no","no","no","cellular","jul","wed",679,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"5925",34,"management","married","university.degree","no","yes","yes","cellular","apr","mon",107,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5926",40,"blue-collar","married","basic.6y","no","yes","no","telephone","may","wed",927,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","yes"
"5927",27,"student","single","basic.9y","no","yes","yes","cellular","may","mon",775,1,999,0,"nonexistent","-1.8","93.876","-40","0.701","5008.7","yes"
"5928",35,"unemployed","married","professional.course","no","yes","no","cellular","dec","mon",315,1,6,1,"success","-3","92.713","-33","0.706","5023.5","yes"
"5929",48,"blue-collar","married","high.school","no","yes","yes","telephone","jun","thu",677,3,999,0,"nonexistent","1.4","94.465","-41.8","4.955","5228.1","yes"
"5930",38,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",645,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5931",26,"student","single","high.school","no","yes","yes","cellular","apr","fri",888,1,6,2,"success","-1.8","93.749","-34.6","0.645","5008.7","yes"
"5932",46,"admin.","single","university.degree","no","no","no","cellular","jul","fri",852,9,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","yes"
"5933",33,"admin.","single","university.degree","no","no","no","cellular","mar","tue",406,2,999,1,"failure","-1.8","92.843","-50","1.614","5099.1","yes"
"5934",34,"technician","divorced","basic.6y","no","yes","no","cellular","jul","tue",716,3,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes"
"5935",33,"technician","single","university.degree","no","yes","yes","cellular","nov","fri",710,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5936",43,"entrepreneur","married","professional.course","no","yes","no","cellular","may","fri",311,1,999,1,"failure","-1.8","92.893","-46.2","1.25","5099.1","yes"
"5937",62,"management","divorced","high.school","no","no","no","cellular","aug","mon",405,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.861","5076.2","yes"
"5938",34,"management","divorced","university.degree","no","yes","no","cellular","jul","tue",1228,6,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes"
"5939",58,"retired","married","high.school","no","no","no","cellular","nov","thu",477,1,999,0,"nonexistent","-0.1","93.2","-42","4.076","5195.8","yes"
"5940",25,"management","married","university.degree","no","yes","no","telephone","nov","wed",268,1,999,0,"nonexistent","-0.1","93.2","-42","4.663","5195.8","yes"
"5941",47,"admin.","divorced","university.degree","no","no","no","cellular","nov","tue",181,4,6,1,"success","-3.4","92.649","-30.1","0.72","5017.5","yes"
"5942",46,"admin.","married","university.degree","no","no","no","cellular","mar","tue",269,3,999,0,"nonexistent","-1.8","92.843","-50","1.556","5099.1","yes"
"5943",52,"retired","divorced","university.degree","no","no","no","cellular","aug","thu",427,1,15,1,"success","-2.9","92.201","-31.4","0.883","5076.2","yes"
"5944",30,"admin.","married","university.degree","no","no","no","cellular","apr","tue",161,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.423","5099.1","yes"
"5945",33,"services","married","high.school","no","no","no","cellular","jul","mon",1342,2,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","yes"
"5946",38,"technician","single","university.degree","no","no","no","telephone","may","tue",1015,1,999,0,"nonexistent","1.1","93.994","-36.4","4.856","5191","yes"
"5947",59,"blue-collar","married","basic.4y","no","yes","no","cellular","mar","mon",124,2,999,0,"nonexistent","-1.8","93.369","-34.8","0.652","5008.7","yes"
"5948",59,"retired","married","basic.9y","no","yes","no","telephone","jun","wed",2093,1,999,0,"nonexistent","1.4","94.465","-41.8","4.962","5228.1","yes"
"5949",29,"management","single","basic.9y","no","no","yes","cellular","jul","fri",968,1,999,0,"nonexistent","1.4","93.918","-42.7","4.957","5228.1","yes"
"5950",60,"retired","married","high.school","no","no","no","cellular","apr","thu",400,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5951",49,"management","married","university.degree","no","yes","no","cellular","apr","thu",387,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5952",41,"housemaid","married","high.school","no","yes","no","telephone","nov","fri",1074,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5953",25,"services","single","high.school","no","no","no","cellular","may","thu",646,5,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"5954",31,"student","single","university.degree","no","no","no","cellular","oct","wed",508,1,999,0,"nonexistent","-1.1","94.601","-49.5","1.043","4963.6","yes"
"5955",30,"services","single","high.school","no","no","no","cellular","nov","fri",648,1,999,0,"nonexistent","-0.1","93.2","-42","4.021","5195.8","yes"
"5956",51,"blue-collar","married","basic.4y","no","yes","no","cellular","may","wed",440,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","yes"
"5957",47,"blue-collar","married","high.school","no","no","no","cellular","apr","thu",439,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5958",22,"student","single","high.school","no","no","no","cellular","sep","wed",369,3,5,1,"success","-1.1","94.199","-37.5","0.886","4963.6","yes"
"5959",22,"self-employed","single","professional.course","no","yes","no","cellular","oct","wed",218,1,999,0,"nonexistent","-1.1","94.601","-49.5","0.959","4963.6","yes"
"5960",38,"entrepreneur","married","professional.course","no","yes","no","cellular","may","mon",583,6,2,4,"success","-1.8","93.876","-40","0.682","5008.7","yes"
"5961",34,"management","divorced","university.degree","no","no","no","cellular","nov","thu",370,2,999,0,"nonexistent","-0.1","93.2","-42","4.076","5195.8","yes"
"5962",38,"technician","married","professional.course","no","yes","no","cellular","aug","mon",479,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"5963",32,"admin.","divorced","university.degree","no","yes","no","cellular","aug","mon",1080,3,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"5964",34,"admin.","divorced","university.degree","no","no","no","cellular","nov","thu",493,2,999,1,"failure","-0.1","93.2","-42","4.076","5195.8","yes"
